date,product_id,store_id,units_sold,unit_price,total_revenue
2026-06-19,P010,S003,0,14.0,0.0
2026-06-20,P010,S003,2,14.0,28.0
2026-06-21,P010,S003,3,14.0,42.0
2026-06-22,P010,S003,3,14.0,42.0
2026-06-23,P010,S003,1,14.0,14.0
2026-06-24,P010,S003,4,14.0,56.0
2026-06-25,P010,S003,5,14.0,70.0
2026-06-26,P010,S003,3,14.0,42.0
2026-06-27,P010,S003,1,14.0,14.0
2026-06-28,P010,S003,8,14.0,112.0
2026-06-29,P010,S003,3,14.0,42.0
2026-06-30,P010,S003,4,14.0,56.0
2026-07-01,P010,S003,7,14.0,98.0
2026-07-02,P010,S003,3,14.0,42.0
2026-07-03,P010,S003,2,14.0,28.0
2026-07-04,P010,S003,8,14.0,112.0
2026-07-05,P010,S003,3,14.0,42.0
2026-07-06,P010,S003,1,14.0,14.0
2026-07-07,P010,S003,2,14.0,28.0
2026-07-08,P010,S003,7,14.0,98.0
2026-07-09,P010,S003,4,14.0,56.0
2026-07-10,P010,S003,4,14.0,56.0
2026-07-11,P010,S003,3,14.0,42.0
2026-07-12,P010,S003,2,14.0,28.0
2026-07-13,P010,S003,4,14.0,56.0
2026-07-14,P010,S003,2,14.0,28.0
2026-07-15,P010,S003,5,14.0,70.0
2026-07-16,P010,S003,5,14.0,70.0
2026-07-17,P010,S003,4,14.0,56.0
2026-07-18,P010,S003,6,14.0,84.0
2026-07-19,P010,S003,2,14.0,28.0
2026-07-20,P010,S003,4,14.0,56.0
2026-07-21,P010,S003,2,14.0,28.0
2026-07-22,P010,S003,8,14.0,112.0
2026-07-23,P010,S003,4,14.0,56.0
2026-07-24,P010,S003,5,14.0,70.0
2026-07-25,P010,S003,4,14.0,56.0
2026-07-26,P010,S003,4,14.0,56.0
2026-07-27,P010,S003,6,14.0,84.0
2026-07-28,P010,S003,2,14.0,28.0
2026-07-29,P010,S003,5,14.0,70.0
2026-07-30,P010,S003,6,14.0,84.0
2026-07-31,P010,S003,4,14.0,56.0
2026-08-01,P010,S003,4,14.0,56.0
2026-08-02,P010,S003,6,14.0,84.0
2026-08-03,P010,S003,0,14.0,0.0
2026-08-04,P010,S003,7,14.0,98.0
2026-08-05,P010,S003,4,14.0,56.0
2026-08-06,P010,S003,3,14.0,42.0
2026-08-07,P010,S003,1,14.0,14.0
2026-08-08,P010,S003,3,14.0,42.0
2026-08-09,P010,S003,3,14.0,42.0
2026-08-10,P010,S003,5,14.0,70.0
2026-08-11,P010,S003,4,14.0,56.0
2026-08-12,P010,S003,1,14.0,14.0
2026-08-13,P010,S003,3,14.0,42.0
2026-08-14,P010,S003,9,14.0,126.0
2026-08-15,P010,S003,3,14.0,42.0
2026-08-16,P010,S003,8,14.0,112.0
2026-08-17,P010,S003,6,14.0,84.0
2026-08-18,P010,S003,6,14.0,84.0
2026-08-19,P010,S003,2,14.0,28.0
2026-08-20,P010,S003,4,14.0,56.0
2026-08-21,P010,S003,6,14.0,84.0
2026-08-22,P010,S003,4,14.0,56.0
2026-08-23,P010,S003,2,14.0,28.0
2026-08-24,P010,S003,4,14.0,56.0
2026-08-25,P010,S003,5,14.0,70.0
2026-08-26,P010,S003,3,14.0,42.0
2026-08-27,P010,S003,5,14.0,70.0
2026-08-28,P010,S003,4,14.0,56.0
2026-08-29,P010,S003,1,14.0,14.0
2026-08-30,P010,S003,9,14.0,126.0
2026-08-31,P010,S003,4,14.0,56.0
2026-09-01,P010,S003,2,14.0,28.0
2026-09-02,P010,S003,6,14.0,84.0
2026-09-03,P010,S003,4,14.0,56.0
2026-09-04,P010,S003,4,14.0,56.0
2026-09-05,P010,S003,4,14.0,56.0
2026-06-08,P010,S004,2,14.0,28.0
2026-06-09,P010,S004,1,14.0,14.0
2026-06-10,P010,S004,1,14.0,14.0
2026-06-11,P010,S004,1,14.0,14.0
2026-06-12,P010,S004,2,14.0,28.0
2026-06-13,P010,S004,1,14.0,14.0
2026-06-14,P010,S004,1,14.0,14.0
2026-06-15,P010,S004,1,14.0,14.0
2026-06-16,P010,S004,1,14.0,14.0
2026-06-17,P010,S004,1,14.0,14.0
2026-06-18,P010,S004,3,14.0,42.0
2026-06-19,P010,S004,0,14.0,0.0
2026-06-20,P010,S004,4,14.0,56.0
2026-06-21,P010,S004,3,14.0,42.0
2026-06-22,P010,S004,0,14.0,0.0
2026-06-23,P010,S004,0,14.0,0.0
2026-06-24,P010,S004,1,14.0,14.0
2026-06-25,P010,S004,0,14.0,0.0
2026-06-26,P010,S004,1,14.0,14.0
2026-06-27,P010,S004,0,14.0,0.0
2026-06-28,P010,S004,1,14.0,14.0
2026-06-29,P010,S004,3,14.0,42.0
2026-06-30,P010,S004,1,14.0,14.0
2026-07-01,P010,S004,0,14.0,0.0
2026-07-02,P010,S004,0,14.0,0.0
2026-07-03,P010,S004,1,14.0,14.0
2026-07-04,P010,S004,1,14.0,14.0
2026-07-05,P010,S004,1,14.0,14.0
2026-07-06,P010,S004,0,14.0,0.0
2026-07-07,P010,S004,1,14.0,14.0
2026-07-08,P010,S004,0,14.0,0.0
2026-07-09,P010,S004,1,14.0,14.0
2026-07-10,P010,S004,2,14.0,28.0
2026-07-11,P010,S004,2,14.0,28.0
2026-07-12,P010,S004,1,14.0,14.0
2026-07-13,P010,S004,0,14.0,0.0
2026-07-14,P010,S004,1,14.0,14.0
2026-07-15,P010,S004,2,14.0,28.0
2026-07-16,P010,S004,1,14.0,14.0
2026-07-17,P010,S004,0,14.0,0.0
2026-07-18,P010,S004,2,14.0,28.0
2026-07-19,P010,S004,0,14.0,0.0
2026-07-20,P010,S004,0,14.0,0.0
2026-07-21,P010,S004,4,14.0,56.0
2026-07-22,P010,S004,2,14.0,28.0
2026-07-23,P010,S004,2,14.0,28.0
2026-07-24,P010,S004,3,14.0,42.0
2026-07-25,P010,S004,2,14.0,28.0
2026-07-26,P010,S004,1,14.0,14.0
2026-07-27,P010,S004,3,14.0,42.0
2026-07-28,P010,S004,1,14.0,14.0
2026-07-29,P010,S004,0,14.0,0.0
2026-07-30,P010,S004,1,14.0,14.0
2026-07-31,P010,S004,2,14.0,28.0
2026-08-01,P010,S004,2,14.0,28.0
2026-08-02,P010,S004,2,14.0,28.0
2026-08-03,P010,S004,0,14.0,0.0
2026-08-04,P010,S004,0,14.0,0.0
2026-08-05,P010,S004,2,14.0,28.0
2026-08-06,P010,S004,2,14.0,28.0
2026-08-07,P010,S004,2,14.0,28.0
2026-08-08,P010,S004,3,14.0,42.0
2026-08-09,P010,S004,2,14.0,28.0
2026-08-10,P010,S004,2,14.0,28.0
2026-08-11,P010,S004,1,14.0,14.0
2026-08-12,P010,S004,1,14.0,14.0
2026-08-13,P010,S004,2,14.0,28.0
2026-08-14,P010,S004,0,14.0,0.0
2026-08-15,P010,S004,4,14.0,56.0
2026-08-16,P010,S004,0,14.0,0.0
2026-08-17,P010,S004,1,14.0,14.0
2026-08-18,P010,S004,3,14.0,42.0
2026-08-19,P010,S004,1,14.0,14.0
2026-08-20,P010,S004,0,14.0,0.0
2026-08-21,P010,S004,0,14.0,0.0
2026-08-22,P010,S004,2,14.0,28.0
2026-08-23,P010,S004,0,14.0,0.0
2026-08-24,P010,S004,2,14.0,28.0
2026-08-25,P010,S004,0,14.0,0.0
2026-08-26,P010,S004,4,14.0,56.0
2026-08-27,P010,S004,0,14.0,0.0
2026-08-28,P010,S004,1,14.0,14.0
2026-08-29,P010,S004,3,14.0,42.0
2026-08-30,P010,S004,2,14.0,28.0
2026-08-31,P010,S004,1,14.0,14.0
2026-09-01,P010,S004,0,14.0,0.0
2026-09-02,P010,S004,2,14.0,28.0
2026-09-03,P010,S004,2,14.0,28.0
2026-09-04,P010,S004,1,14.0,14.0
2026-09-05,P010,S004,0,14.0,0.0
2026-06-08,P011,S001,0,150.0,0.0
2026-06-09,P011,S001,0,150.0,0.0
2026-06-10,P011,S001,0,150.0,0.0
2026-06-11,P011,S001,0,150.0,0.0
2026-06-12,P011,S001,1,150.0,150.0
2026-06-13,P011,S001,1,150.0,150.0
2026-06-14,P011,S001,1,150.0,150.0
2026-06-15,P011,S001,1,150.0,150.0
2026-06-16,P011,S001,2,150.0,300.0
2026-06-17,P011,S001,0,150.0,0.0
2026-06-18,P011,S001,2,150.0,300.0
2026-06-19,P011,S001,2,150.0,300.0
2026-06-20,P011,S001,3,150.0,450.0
2026-06-21,P011,S001,2,150.0,300.0
2026-06-22,P011,S001,1,150.0,150.0
2026-06-23,P011,S001,0,150.0,0.0
2026-06-24,P011,S001,0,150.0,0.0
2026-06-25,P011,S001,0,150.0,0.0
2026-06-26,P011,S001,0,150.0,0.0
2026-06-27,P011,S001,1,150.0,150.0
2026-06-28,P011,S001,2,150.0,300.0
2026-06-29,P011,S001,0,150.0,0.0
2026-06-30,P011,S001,2,150.0,300.0
2026-07-01,P011,S001,3,150.0,450.0
2026-07-02,P011,S001,2,150.0,300.0
2026-07-03,P011,S001,2,150.0,300.0
2026-07-04,P011,S001,0,150.0,0.0
2026-07-05,P011,S001,1,150.0,150.0
2026-07-06,P011,S001,0,150.0,0.0
2026-07-07,P011,S001,0,150.0,0.0
2026-07-08,P011,S001,1,150.0,150.0
2026-07-09,P011,S001,0,150.0,0.0
2026-07-10,P011,S001,0,150.0,0.0
2026-07-11,P011,S001,1,150.0,150.0
2026-07-12,P011,S001,0,150.0,0.0
2026-07-13,P011,S001,1,150.0,150.0
2026-07-14,P011,S001,0,150.0,0.0
2026-07-15,P011,S001,0,150.0,0.0
2026-07-16,P011,S001,0,150.0,0.0
2026-07-17,P011,S001,1,150.0,150.0
2026-07-18,P011,S001,1,150.0,150.0
2026-07-19,P011,S001,1,150.0,150.0
2026-07-20,P011,S001,0,150.0,0.0
2026-07-21,P011,S001,1,150.0,150.0
2026-07-22,P011,S001,0,150.0,0.0
2026-07-23,P011,S001,2,150.0,300.0
2026-07-24,P011,S001,3,150.0,450.0
2026-07-25,P011,S001,1,150.0,150.0
2026-07-26,P011,S001,1,150.0,150.0
2026-07-27,P011,S001,0,150.0,0.0
2026-07-28,P011,S001,0,150.0,0.0
2026-07-29,P011,S001,0,150.0,0.0
2026-07-30,P011,S001,1,150.0,150.0
2026-07-31,P011,S001,1,150.0,150.0
2026-08-01,P011,S001,0,150.0,0.0
2026-08-02,P011,S001,2,150.0,300.0
2026-08-03,P011,S001,0,150.0,0.0
2026-08-04,P011,S001,1,150.0,150.0
2026-08-05,P011,S001,2,150.0,300.0
2026-08-06,P011,S001,0,150.0,0.0
2026-08-07,P011,S001,0,150.0,0.0
2026-08-08,P011,S001,0,150.0,0.0
2026-08-09,P011,S001,3,150.0,450.0
2026-08-10,P011,S001,0,150.0,0.0
2026-08-11,P011,S001,1,150.0,150.0
2026-08-12,P011,S001,1,150.0,150.0
2026-08-13,P011,S001,2,150.0,300.0
2026-08-14,P011,S001,0,150.0,0.0
2026-08-15,P011,S001,1,150.0,150.0
2026-08-16,P011,S001,2,150.0,300.0
2026-08-17,P011,S001,1,150.0,150.0
2026-08-18,P011,S001,0,150.0,0.0
2026-08-19,P011,S001,0,150.0,0.0
2026-08-20,P011,S001,2,150.0,300.0
2026-08-21,P011,S001,0,150.0,0.0
2026-08-22,P011,S001,3,150.0,450.0
2026-08-23,P011,S001,2,150.0,300.0
2026-08-24,P011,S001,1,150.0,150.0
2026-08-25,P011,S001,1,150.0,150.0
2026-08-26,P011,S001,0,150.0,0.0
2026-08-27,P011,S001,2,150.0,300.0
2026-08-28,P011,S001,1,150.0,150.0
2026-08-29,P011,S001,1,150.0,150.0
2026-08-30,P011,S001,1,150.0,150.0
2026-08-31,P011,S001,1,150.0,150.0
2026-09-01,P011,S001,2,150.0,300.0
2026-09-02,P011,S001,2,150.0,300.0
2026-09-03,P011,S001,1,150.0,150.0
2026-09-04,P011,S001,0,150.0,0.0
2026-09-05,P011,S001,0,150.0,0.0
2026-06-08,P011,S002,0,150.0,0.0
2026-06-09,P011,S002,0,150.0,0.0
2026-06-10,P011,S002,1,150.0,150.0
2026-06-11,P011,S002,0,150.0,0.0
2026-06-12,P011,S002,0,150.0,0.0
2026-06-13,P011,S002,2,150.0,300.0
2026-06-14,P011,S002,1,150.0,150.0
2026-06-15,P011,S002,2,150.0,300.0
2026-06-16,P011,S002,2,150.0,300.0
2026-06-17,P011,S002,1,150.0,150.0
2026-06-18,P011,S002,0,150.0,0.0
2026-06-19,P011,S002,0,150.0,0.0
2026-06-20,P011,S002,0,150.0,0.0
2026-06-21,P011,S002,0,150.0,0.0
2026-06-22,P011,S002,1,150.0,150.0
2026-06-23,P011,S002,0,150.0,0.0
2026-06-24,P011,S002,3,150.0,450.0
2026-06-25,P011,S002,4,150.0,600.0
2026-06-26,P011,S002,0,150.0,0.0
2026-06-27,P011,S002,1,150.0,150.0
2026-06-28,P011,S002,0,150.0,0.0
2026-06-29,P011,S002,2,150.0,300.0
2026-06-30,P011,S002,4,150.0,600.0
2026-07-01,P011,S002,1,150.0,150.0
2026-07-02,P011,S002,1,150.0,150.0
2026-07-03,P011,S002,2,150.0,300.0
2026-07-04,P011,S002,1,150.0,150.0
2026-07-05,P011,S002,0,150.0,0.0
2026-07-06,P011,S002,0,150.0,0.0
2026-07-07,P011,S002,0,150.0,0.0
2026-07-08,P011,S002,1,150.0,150.0
2026-07-09,P011,S002,0,150.0,0.0
2026-07-10,P011,S002,1,150.0,150.0
2026-07-11,P011,S002,0,150.0,0.0
2026-07-12,P011,S002,0,150.0,0.0
2026-07-13,P011,S002,0,150.0,0.0
2026-07-14,P011,S002,0,150.0,0.0
2026-07-15,P011,S002,0,150.0,0.0
2026-07-16,P011,S002,1,150.0,150.0
2026-07-17,P011,S002,0,150.0,0.0
2026-07-18,P011,S002,1,150.0,150.0
2026-07-19,P011,S002,2,150.0,300.0
2026-07-20,P011,S002,1,150.0,150.0
2026-07-21,P011,S002,0,150.0,0.0
2026-07-22,P011,S002,1,150.0,150.0
2026-07-23,P011,S002,2,150.0,300.0
2026-07-24,P011,S002,1,150.0,150.0
2026-07-25,P011,S002,3,150.0,450.0
2026-07-26,P011,S002,1,150.0,150.0
2026-07-27,P011,S002,0,150.0,0.0
2026-07-28,P011,S002,1,150.0,150.0
2026-07-29,P011,S002,1,150.0,150.0
2026-07-30,P011,S002,1,150.0,150.0
2026-07-31,P011,S002,0,150.0,0.0
2026-08-01,P011,S002,0,150.0,0.0
2026-08-02,P011,S002,1,150.0,150.0
2026-08-03,P011,S002,1,150.0,150.0
2026-08-04,P011,S002,0,150.0,0.0
2026-08-05,P011,S002,0,150.0,0.0
2026-08-06,P011,S002,0,150.0,0.0
2026-08-07,P011,S002,2,150.0,300.0
2026-08-08,P011,S002,2,150.0,300.0
2026-08-09,P011,S002,1,150.0,150.0
2026-08-10,P011,S002,0,150.0,0.0
2026-08-11,P011,S002,0,150.0,0.0
2026-08-12,P011,S002,0,150.0,0.0
2026-08-13,P011,S002,1,150.0,150.0
2026-08-14,P011,S002,0,150.0,0.0
2026-08-15,P011,S002,0,150.0,0.0
2026-08-16,P011,S002,0,150.0,0.0
2026-08-17,P011,S002,0,150.0,0.0
2026-08-18,P011,S002,1,150.0,150.0
2026-08-19,P011,S002,1,150.0,150.0
2026-08-20,P011,S002,1,150.0,150.0
2026-08-21,P011,S002,0,150.0,0.0
2026-08-22,P011,S002,2,150.0,300.0
2026-08-23,P011,S002,2,150.0,300.0
2026-08-24,P011,S002,2,150.0,300.0
2026-08-25,P011,S002,3,150.0,450.0
2026-08-26,P011,S002,1,150.0,150.0
2026-08-27,P011,S002,1,150.0,150.0
2026-08-28,P011,S002,0,150.0,0.0
2026-08-29,P011,S002,1,150.0,150.0
2026-08-30,P011,S002,2,150.0,300.0
2026-08-31,P011,S002,0,150.0,0.0
2026-09-01,P011,S002,1,150.0,150.0
2026-09-02,P011,S002,2,150.0,300.0
2026-09-03,P011,S002,0,150.0,0.0
2026-09-04,P011,S002,1,150.0,150.0
2026-09-05,P011,S002,0,150.0,0.0
2026-06-08,P011,S003,0,150.0,0.0
2026-06-09,P011,S003,2,150.0,300.0
2026-06-10,P011,S003,0,150.0,0.0
2026-06-11,P011,S003,3,150.0,450.0
2026-06-12,P011,S003,3,150.0,450.0
2026-06-13,P011,S003,1,150.0,150.0
2026-06-14,P011,S003,0,150.0,0.0
2026-06-15,P011,S003,1,150.0,150.0
2026-06-16,P011,S003,1,150.0,150.0
2026-06-17,P011,S003,1,150.0,150.0
2026-06-18,P011,S003,2,150.0,300.0
2026-06-19,P011,S003,1,150.0,150.0
2026-06-20,P011,S003,0,150.0,0.0
2026-06-21,P011,S003,0,150.0,0.0
2026-06-22,P011,S003,0,150.0,0.0
2026-06-23,P011,S003,1,150.0,150.0
2026-06-24,P011,S003,1,150.0,150.0
2026-06-25,P011,S003,1,150.0,150.0
2026-06-26,P011,S003,2,150.0,300.0
2026-06-27,P011,S003,0,150.0,0.0
2026-06-28,P011,S003,1,150.0,150.0
2026-06-29,P011,S003,0,150.0,0.0
2026-06-30,P011,S003,0,150.0,0.0
2026-07-01,P011,S003,0,150.0,0.0
2026-07-02,P011,S003,1,150.0,150.0
2026-07-03,P011,S003,0,150.0,0.0
2026-07-04,P011,S003,0,150.0,0.0
2026-07-05,P011,S003,0,150.0,0.0
2026-07-06,P011,S003,1,150.0,150.0
2026-07-07,P011,S003,0,150.0,0.0
2026-07-08,P011,S003,1,150.0,150.0
2026-07-09,P011,S003,1,150.0,150.0
2026-07-10,P011,S003,1,150.0,150.0
2026-07-11,P011,S003,0,150.0,0.0
2026-07-12,P011,S003,0,150.0,0.0
2026-07-13,P011,S003,0,150.0,0.0
2026-07-14,P011,S003,2,150.0,300.0
2026-07-15,P011,S003,0,150.0,0.0
2026-07-16,P011,S003,3,150.0,450.0
2026-07-17,P011,S003,1,150.0,150.0
2026-07-18,P011,S003,0,150.0,0.0
2026-07-19,P011,S003,0,150.0,0.0
2026-07-20,P011,S003,1,150.0,150.0
2026-07-21,P011,S003,1,150.0,150.0
2026-07-22,P011,S003,0,150.0,0.0
2026-07-23,P011,S003,1,150.0,150.0
2026-07-24,P011,S003,0,150.0,0.0
2026-07-25,P011,S003,1,150.0,150.0
2026-07-26,P011,S003,4,150.0,600.0
2026-07-27,P011,S003,1,150.0,150.0
2026-07-28,P011,S003,0,150.0,0.0
2026-07-29,P011,S003,0,150.0,0.0
2026-07-30,P011,S003,0,150.0,0.0
2026-07-31,P011,S003,1,150.0,150.0
2026-08-01,P011,S003,1,150.0,150.0
2026-08-02,P011,S003,2,150.0,300.0
2026-08-03,P011,S003,1,150.0,150.0
2026-08-04,P011,S003,0,150.0,0.0
2026-08-05,P011,S003,1,150.0,150.0
2026-08-06,P011,S003,0,150.0,0.0
2026-08-07,P011,S003,0,150.0,0.0
2026-08-08,P011,S003,0,150.0,0.0
2026-08-09,P011,S003,2,150.0,300.0
2026-08-10,P011,S003,1,150.0,150.0
2026-08-11,P011,S003,3,150.0,450.0
2026-08-12,P011,S003,1,150.0,150.0
2026-08-13,P011,S003,1,150.0,150.0
2026-08-14,P011,S003,0,150.0,0.0
2026-08-15,P011,S003,1,150.0,150.0
2026-08-16,P011,S003,1,150.0,150.0
2026-08-17,P011,S003,0,150.0,0.0
2026-08-18,P011,S003,0,150.0,0.0
2026-08-19,P011,S003,0,150.0,0.0
2026-08-20,P011,S003,0,150.0,0.0
2026-08-21,P011,S003,1,150.0,150.0
2026-08-22,P011,S003,2,150.0,300.0
2026-08-23,P011,S003,1,150.0,150.0
2026-08-24,P011,S003,1,150.0,150.0
2026-08-25,P011,S003,0,150.0,0.0
2026-08-26,P011,S003,0,150.0,0.0
2026-08-27,P011,S003,0,150.0,0.0
2026-08-28,P011,S003,1,150.0,150.0
2026-08-29,P011,S003,4,150.0,600.0
2026-08-30,P011,S003,1,150.0,150.0
2026-08-31,P011,S003,3,150.0,450.0
2026-09-01,P011,S003,1,150.0,150.0
2026-09-02,P011,S003,0,150.0,0.0
2026-09-03,P011,S003,1,150.0,150.0
2026-09-04,P011,S003,1,150.0,150.0
2026-09-05,P011,S003,2,150.0,300.0
2026-06-08,P011,S004,2,150.0,300.0
2026-06-09,P011,S004,1,150.0,150.0
2026-06-10,P011,S004,0,150.0,0.0
2026-06-11,P011,S004,0,150.0,0.0
2026-06-12,P011,S004,1,150.0,150.0
2026-06-13,P011,S004,2,150.0,300.0
2026-06-14,P011,S004,1,150.0,150.0
2026-06-15,P011,S004,1,150.0,150.0
2026-06-16,P011,S004,1,150.0,150.0
2026-06-17,P011,S004,0,150.0,0.0
2026-06-18,P011,S004,0,150.0,0.0
2026-06-19,P011,S004,0,150.0,0.0
2026-06-20,P011,S004,0,150.0,0.0
2026-06-21,P011,S004,0,150.0,0.0
2026-06-22,P011,S004,1,150.0,150.0
2026-06-23,P011,S004,2,150.0,300.0
2026-06-24,P011,S004,2,150.0,300.0
2026-06-25,P011,S004,1,150.0,150.0
2026-06-26,P011,S004,2,150.0,300.0
2026-06-27,P011,S004,1,150.0,150.0
2026-06-28,P011,S004,0,150.0,0.0
2026-06-29,P011,S004,0,150.0,0.0
2026-06-30,P011,S004,3,150.0,450.0
2026-07-01,P011,S004,1,150.0,150.0
2026-07-02,P011,S004,0,150.0,0.0
2026-07-03,P011,S004,1,150.0,150.0
2026-07-04,P011,S004,0,150.0,0.0
2026-07-05,P011,S004,1,150.0,150.0
2026-07-06,P011,S004,0,150.0,0.0
2026-07-07,P011,S004,0,150.0,0.0
2026-07-08,P011,S004,0,150.0,0.0
2026-07-09,P011,S004,0,150.0,0.0
2026-07-10,P011,S004,0,150.0,0.0
2026-07-11,P011,S004,1,150.0,150.0
2026-07-12,P011,S004,1,150.0,150.0
2026-07-13,P011,S004,1,150.0,150.0
2026-07-14,P011,S004,0,150.0,0.0
2026-07-15,P011,S004,1,150.0,150.0
2026-07-16,P011,S004,0,150.0,0.0
2026-07-17,P011,S004,0,150.0,0.0
2026-07-18,P011,S004,1,150.0,150.0
2026-07-19,P011,S004,2,150.0,300.0
2026-07-20,P011,S004,0,150.0,0.0
2026-07-21,P011,S004,0,150.0,0.0
2026-07-22,P011,S004,0,150.0,0.0
2026-07-23,P011,S004,0,150.0,0.0
2026-07-24,P011,S004,0,150.0,0.0
2026-07-25,P011,S004,0,150.0,0.0
2026-07-26,P011,S004,0,150.0,0.0
2026-07-27,P011,S004,0,150.0,0.0
2026-07-28,P011,S004,3,150.0,450.0
2026-07-29,P011,S004,1,150.0,150.0
2026-07-30,P011,S004,0,150.0,0.0
2026-07-31,P011,S004,0,150.0,0.0
2026-08-01,P011,S004,2,150.0,300.0
2026-08-02,P011,S004,0,150.0,0.0
2026-08-03,P011,S004,0,150.0,0.0
2026-08-04,P011,S004,0,150.0,0.0
2026-08-05,P011,S004,0,150.0,0.0
2026-08-06,P011,S004,0,150.0,0.0
2026-08-07,P011,S004,1,150.0,150.0
2026-08-08,P011,S004,0,150.0,0.0
2026-08-09,P011,S004,0,150.0,0.0
2026-08-10,P011,S004,0,150.0,0.0
2026-08-11,P011,S004,1,150.0,150.0
2026-08-12,P011,S004,4,150.0,600.0
2026-08-13,P011,S004,1,150.0,150.0
2026-08-14,P011,S004,2,150.0,300.0
2026-08-15,P011,S004,4,150.0,600.0
2026-08-16,P011,S004,3,150.0,450.0
2026-08-17,P011,S004,1,150.0,150.0
2026-08-18,P011,S004,0,150.0,0.0
2026-08-19,P011,S004,2,150.0,300.0
2026-08-20,P011,S004,0,150.0,0.0
2026-08-21,P011,S004,3,150.0,450.0
2026-08-22,P011,S004,0,150.0,0.0
2026-08-23,P011,S004,0,150.0,0.0
2026-08-24,P011,S004,0,150.0,0.0
2026-08-25,P011,S004,1,150.0,150.0
2026-08-26,P011,S004,1,150.0,150.0
2026-08-27,P011,S004,2,150.0,300.0
2026-08-28,P011,S004,1,150.0,150.0
2026-08-29,P011,S004,0,150.0,0.0
2026-08-30,P011,S004,1,150.0,150.0
2026-08-31,P011,S004,1,150.0,150.0
2026-09-01,P011,S004,0,150.0,0.0
2026-09-02,P011,S004,0,150.0,0.0
2026-09-03,P011,S004,2,150.0,300.0
2026-09-04,P011,S004,1,150.0,150.0
2026-09-05,P011,S004,1,150.0,150.0
2026-06-08,P012,S001,5,45.0,225.0
2026-06-09,P012,S001,3,45.0,135.0
2026-06-10,P012,S001,3,45.0,135.0
2026-06-11,P012,S001,4,45.0,180.0
2026-06-12,P012,S001,6,45.0,270.0
2026-06-13,P012,S001,3,45.0,135.0
2026-06-14,P012,S001,7,45.0,315.0
2026-06-15,P012,S001,4,45.0,180.0
2026-06-16,P012,S001,5,45.0,225.0
2026-06-17,P012,S001,2,45.0,90.0
2026-06-18,P012,S001,3,45.0,135.0
2026-06-19,P012,S001,4,45.0,180.0
2026-06-20,P012,S001,5,45.0,225.0
2026-06-21,P012,S001,1,45.0,45.0
2026-06-22,P012,S001,1,45.0,45.0
2026-06-23,P012,S001,1,45.0,45.0
2026-06-24,P012,S001,4,45.0,180.0
2026-06-25,P012,S001,1,45.0,45.0
2026-06-26,P012,S001,4,45.0,180.0
2026-06-27,P012,S001,3,45.0,135.0
2026-06-28,P012,S001,2,45.0,90.0
2026-06-29,P012,S001,6,45.0,270.0
2026-06-30,P012,S001,2,45.0,90.0
2026-07-01,P012,S001,7,45.0,315.0
2026-07-02,P012,S001,3,45.0,135.0
2026-07-03,P012,S001,4,45.0,180.0
2026-07-04,P012,S001,4,45.0,180.0
2026-07-05,P012,S001,4,45.0,180.0
2026-07-06,P012,S001,3,45.0,135.0
2026-07-07,P012,S001,4,45.0,180.0
2026-07-08,P012,S001,4,45.0,180.0
2026-07-09,P012,S001,2,45.0,90.0
2026-07-10,P012,S001,2,45.0,90.0
2026-07-11,P012,S001,6,45.0,270.0
2026-07-12,P012,S001,5,45.0,225.0
2026-07-13,P012,S001,3,45.0,135.0
2026-07-14,P012,S001,1,45.0,45.0
2026-07-15,P012,S001,5,45.0,225.0
2026-07-16,P012,S001,4,45.0,180.0
2026-07-17,P012,S001,7,45.0,315.0
2026-07-18,P012,S001,2,45.0,90.0
2026-07-19,P012,S001,10,45.0,450.0
2026-07-20,P012,S001,4,45.0,180.0
2026-07-21,P012,S001,5,45.0,225.0
2026-07-22,P012,S001,3,45.0,135.0
2026-07-23,P012,S001,5,45.0,225.0
2026-07-24,P012,S001,4,45.0,180.0
2026-07-25,P012,S001,9,45.0,405.0
2026-07-26,P012,S001,7,45.0,315.0
2026-07-27,P012,S001,5,45.0,225.0
2026-07-28,P012,S001,3,45.0,135.0
2026-07-29,P012,S001,3,45.0,135.0
2026-07-30,P012,S001,2,45.0,90.0
2026-07-31,P012,S001,4,45.0,180.0
2026-08-01,P012,S001,1,45.0,45.0
2026-08-02,P012,S001,2,45.0,90.0
2026-08-03,P012,S001,5,45.0,225.0
2026-08-04,P012,S001,3,45.0,135.0
2026-08-05,P012,S001,2,45.0,90.0
2026-08-06,P012,S001,2,45.0,90.0
2026-08-07,P012,S001,5,45.0,225.0
2026-08-08,P012,S001,1,45.0,45.0
2026-08-09,P012,S001,2,45.0,90.0
2026-08-10,P012,S001,2,45.0,90.0
2026-08-11,P012,S001,4,45.0,180.0
2026-08-12,P012,S001,1,45.0,45.0
2026-08-13,P012,S001,8,45.0,360.0
2026-08-14,P012,S001,3,45.0,135.0
2026-08-15,P012,S001,3,45.0,135.0
2026-08-16,P012,S001,5,45.0,225.0
2026-08-17,P012,S001,2,45.0,90.0
2026-08-18,P012,S001,3,45.0,135.0
2026-08-19,P012,S001,6,45.0,270.0
2026-08-20,P012,S001,2,45.0,90.0
2026-08-21,P012,S001,5,45.0,225.0
2026-08-22,P012,S001,4,45.0,180.0
2026-08-23,P012,S001,3,45.0,135.0
2026-08-24,P012,S001,9,45.0,405.0
